rMAGs,Completeness (%),Contamination (%),EGS (Mbp),group,phylum,class,order,family,genus,avg_rpkm
SL263647_bin.5,90.93038109,1.755671469,3.257067524,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Rosenbergiella,0.036371239
SL263649_bin.1,99.79234973,0.14571949,5.202564731,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,0.484824809
SL263649_bin.2,100,0.355191257,4.456002668,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,0.180587551
SL263649_bin.3,99.02597403,2.762199921,5.4797636,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.023651505
SL263650_bin.1,98.52941176,0.612745098,4.640730361,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,0.796192052
SL263650_bin.3,81.88359788,2.201058201,3.55747369,Surface,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,0.027450878
SL263650_bin.4,94.7609164,1.050228311,3.225312307,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,0.240611264
SL263650_bin.6,100,0.163934426,5.29285419,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Erwinia,0.259947734
SL263650_bin.7,100,0.514069264,5.235270086,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.039482126
SL263653_bin.3,99.95,0.2,5.402710337,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Massilia,0.014735122
SL263653_bin.8,98.16017316,1.538764266,2.917413176,Surface,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,0.020720957
SL263654_bin.4,98.49621948,0.480072464,5.970377249,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.341314489
SL263658_bin.1,81.07271547,3.998292544,5.376979038,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Massilia,0.034753859
SL263661_bin.1,100,0,4.362567,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,0.019069931
SL263661_bin.3,99.33774834,0.331125828,4.678690953,Surface,Firmicutes,c__Bacilli,o__Bacillales_A,f__Planococcaceae,g__Lysinibacillus,0.089380104
SL263662_bin.1,99.67532468,0.324675325,2.963298237,Surface,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,0.298332746
SL263662_bin.2,82.20797303,2.304833047,5.137431356,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_B,0.058405771
SL263662_bin.3,99.51298701,1.940321583,6.124899095,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.143107782
SL263662_bin.4,99.86947791,0.602409639,6.252011693,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Duganella,0.154016302
SL263665_bin.3,99.98907104,0,4.614480315,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,0.584167878
SL263665_bin.4,99.82758621,0.043103448,4.03526201,Surface,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,0.072921866
SL263666_bin.2,100,0.487012987,3.245408439,Surface,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,0.848482561
SL263666_bin.5,99.86026542,1.398386677,4.100853652,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Mixta,1.052914963
SL263673_bin.1,98.30747126,0.732758621,4.227211781,Surface,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,0.450882635
SL263677_bin.2,79.20166177,2.002155246,4.402566381,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,0.265084368
SL263677_bin.6,92.42424242,3.45043845,3.244441431,Surface,Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,1.883620224
SL263678_bin.2,100,0,3.750919,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,0.472150468
SL263678_bin.3,100,0.086206897,4.883571025,Surface,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,0.182659899
SL263678_bin.7,96.01873536,2.32654413,2.454061963,Surface,Firmicutes,c__Bacilli,o__Lactobacillales,f__Carnobacteriaceae,g__Carnobacterium_A,0.084561295
SL263678_bin.8,99.10714286,0.66344246,4.668732314,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Leclercia,0.226352998
SL263685_bin.1,91.70751634,0.752197431,3.178680324,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Kaistella,0.023834192
SL263685_bin.2,96.64367816,0.732758621,3.644797971,Surface,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Luteimonas,0.232316709
SL263686_bin.1,99.48119326,0,5.929827344,Surface,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Neorhizobium,0.093604005
SL263686_bin.2,83.8567202,1.648351648,3.092817618,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,0.086601057
SL263686_bin.3,96.66674905,2.303013097,6.793021961,Surface,Firmicutes,c__Bacilli,o__Paenibacillales,f__Paenibacillaceae,g__Paenibacillus,0.084026841
SL263686_bin.4,79.02530642,3.73655914,5.666208522,Surface,Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,g__Clostridium,0.028860185
SL263686_bin.5,100,0,4.111698,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Epilithonimonas,0.171545707
SL263689_bin.1,99.88482385,2.393394907,6.155637793,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.110834802
SL263689_bin.2,99.59016393,1.024590164,4.54577753,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_A,1.151913373
SL263689_bin.3,95.56282986,0.547945205,2.974276445,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,0.266027227
SL263689_bin.5,98.30145719,0.409836066,4.747938519,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,0.048945648
SL263689_bin.7,99.53271028,0.46728972,6.056440248,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Achromobacter,0.074858363
SL263690_bin.1,98.83366182,1.981689394,5.910563271,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.210463985
SL263697_bin.1,100,0,5.46358,Surface,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Neorhizobium,0.095310209
SL263697_bin.3,100,0,4.319167,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,0.338192696
SL263697_bin.4,99.85632184,0.03192848,2.895199705,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Alkanindiges,0.066539687
SL263697_bin.5,98.0861244,0.505050505,5.985754395,Surface,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,0.12291325
SL263701_bin.1,96.16040956,0.711035267,3.912589697,Surface,Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,0.081258315
SL263701_bin.2,99.54623288,0.342465753,3.1914297,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,2.130721353
SL263701_bin.3,99.9137931,0,4.36369981,Surface,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,0.531528219
SL263701_bin.4,96.19637573,2.413686337,4.352483731,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,0.073318934
SL263701_bin.6,99.10714286,1.013331906,6.632257864,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.12318786
SL263709_bin.1,97.46415166,0.414431984,3.70253939,Surface,Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,0.168820421
SL263709_bin.3,99.42196532,0,4.297891302,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Cellulomonadaceae,g__Cellulomonas,0.019735101
SL263710_bin.3,97.6076555,1.116427432,5.637437721,Surface,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,0.228183292
SL263713_bin.5,98.85912698,0.543154762,4.535327521,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Cronobacter,0.066424731
SL263713_bin.6,96.09294719,3.473291712,5.784538892,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.137001178
SL263714_bin.5,95.7564568,2.248130657,5.48658217,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.085148998
SL263714_bin.6,86.49235215,0.946526151,4.9372837,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_A,0.544291451
SL263714_bin.7,97.36842105,0.880632955,3.874830158,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Comamonas,0.027944516
SL263721_bin.1,98.80952381,0.446428571,4.721177723,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Leclercia,0.178457074
SL263721_bin.2,98.67759563,0.650273224,5.346026024,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Pantoea,0.170438236
SL263721_bin.3,92.70334928,1.594896332,3.267157413,Surface,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,0.214829107
SL263721_bin.4,96.36736024,1.766915444,6.602599222,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.1326739
SL263721_bin.5,98.0565371,0.798418307,5.221073775,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Flavobacterium,0.045689428
SL263722_bin.1,94.44045853,0.137741047,4.835651687,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.360797985
SL263725_bin.1,100,0,3.197073,Surface,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,0.276933448
SL263725_bin.3,99.70238095,0.198412698,4.676509009,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Leclercia,0.906499452
SL263725_bin.4,99.9501992,0.677290837,5.53359292,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Massilia,0.151732937
SL263726_bin.2,94.29479296,2.159771012,4.234992274,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Erwinia_B,0.439765038
SL263726_bin.3,96.92486085,2.477863046,3.330936989,Surface,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,0.076363844
SL269524_bin.2,99.81884058,1.269553715,5.861273043,Surface,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Williamsia,0.235997056
SL269524_bin.8,100,2.982026144,2.863283148,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Kaistella,0.162299877
SL269526_bin.1,91.42239503,3.003994797,5.867833881,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_E,0.190538749
SL269527_bin.8,99.84126984,0.476190476,4.124630112,Surface,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,0.545582683
SL269529_bin.4,80.94760795,4.073815074,3.548574561,Surface,Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,0.166968592
SL269530_bin.2,83.19018638,3.2230869,5.867890125,Surface,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Neorhizobium,0.109786366
SL269532_bin.3,100,0.324675325,3.263689605,Surface,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,0.282399366
SL269532_bin.4,91.97245983,2.101823185,6.190976449,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Comamonas,0.213225066
SL269534_bin.1,100,1.169590643,3.724479832,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Leucobacter,0.187208663
SL269534_bin.2,99.98677948,0.136612022,4.687954309,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_A,0.503919312
SL269534_bin.3,99.48275862,0.086206897,3.681226771,Surface,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,0.643666011
SL269534_bin.6,89.04479578,2.717391304,4.111361629,Surface,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales_A,f__Rhizobiaceae_A,g__JAATGD01,0.057700067
SL269535_bin.13,99.49494949,0,3.438245878,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,0.973090929
SL269535_bin.3,100,2.407407407,5.639734611,Surface,Bacteroidota,c__Bacteroidia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Sphingobacterium,0.197392823
SL269536_bin.2,84.31567329,2.649006623,4.647719391,Surface,Firmicutes,c__Bacilli,o__Bacillales_A,f__Planococcaceae,g__Lysinibacillus,0.113859222
SL269536_bin.4,99.12280702,0,3.415928283,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Dermabacteraceae,g__Brachybacterium,1.092155559
SL269536_bin.8,99.59016393,0.819672131,4.915265588,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas_A,0.300008716
SL269537_bin.1,89.47089947,1.656920078,3.740136671,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Dermabacteraceae,g__Brachybacterium,0.258526713
SL269537_bin.2,96.7032967,0.567174761,1.971457109,Surface,Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Aerococcus,0.262279785
SL269537_bin.5,99.49494949,1.683501684,2.94184196,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Agrococcus,0.918784697
SL269538_bin.12,100,0.980392157,4.31361565,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,0.088836838
SL269538_bin.2,99.76608187,0,3.129050416,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Leucobacter,0.153672519
SL269538_bin.7,96.60087719,0,3.135273807,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Micrococcaceae,g__Kocuria,0.214783865
SL269539_bin.3,95.51282051,1.419413919,2.256264972,Surface,Firmicutes,c__Bacilli,o__Lactobacillales,f__Aerococcaceae,g__Aerococcus,0.20900676
SL269540_bin.1,97.47099347,0.169204738,2.739394505,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,0.878420887
SL269540_bin.3,99.41860465,0.581395349,2.891278731,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Brevibacteriaceae,g__Brevibacterium,0.294029624
SL269540_bin.4,98.45098039,0.245098039,2.96156087,Surface,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Dietzia,0.153227413
SL269541_bin.4,89.07856094,1.453744493,2.490630675,Surface,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Corynebacterium,0.288539475
SL269541_bin.5,99.81981982,0,3.360733375,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Dermatophilaceae,g__Janibacter,1.117531128
SL269541_bin.9,89.01755122,0.293685756,2.676668032,Surface,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Corynebacterium,0.065078906
SL269542_bin.2,99.49494949,0,3.539161553,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,0.158185028
SL269545_bin.1,97.83783784,0,3.628842459,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Dermatophilaceae,g__Yimella,0.145723775
SL269545_bin.2,99.55974843,0.796645702,6.057420159,Surface,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Rhodococcus,0.27880722
SL269545_bin.3,99.57729469,0,5.081689572,Surface,Actinobacteriota,c__Actinomycetia,o__Mycobacteriales,f__Mycobacteriaceae,g__Gordonia,0.433917404
SL269545_bin.5,100,1.453488372,4.42814345,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Cellulomonadaceae,g__Isoptericola,0.402653248
SL269545_bin.8,96.14035088,0.194931774,3.206633304,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Dermabacteraceae,g__Brachybacterium,0.239158825
SL269546_bin.7,93.98843931,0.949628406,4.475864383,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Cellulomonadaceae,g__Cellulomonas,0.145428275
SL269547_bin.2,100,0.558035714,5.317417909,Surface,Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Serratia,0.65899119
SL269548_bin.1,99.17127072,0.73664825,2.583388522,Surface,Firmicutes,c__Bacilli,o__Lactobacillales,f__Listeriaceae,g__Brochothrix,0.32603888
SL269548_bin.2,99.24242424,0.883838384,3.869545305,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,0.503669216
SL269549_bin.4,99.27927928,0.810810811,3.230614323,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Dermatophilaceae,g__Janibacter,0.202072333
SL269549_bin.9,97.98165138,1.135867191,2.619990583,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Micrococcaceae,g__Neomicrococcus,0.203834226
SL269551_bin.1,99.53271028,0.46728972,6.330654236,Surface,Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Achromobacter,0.190568413
SL269551_bin.3,86.03198084,2.478967347,2.981714258,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,0.128683145
SL269551_bin.4,99,0.890804598,4.551692706,Surface,Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,0.088413682
SL269553_bin.3,99.81981982,0.135135135,3.325217942,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Dermatophilaceae,g__Janibacter,0.351449408
SL269553_bin.5,98.78167641,0.935672515,3.853627615,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Leucobacter,1.483432209
SL269553_bin.6,77.50495576,2.302789803,3.405587246,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__WSTA01,0.108731618
SL269554_bin.2,78.44827586,1.724137931,5.05783321,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,0.146821734
SL269554_bin.3,99.34210526,1.052631579,2.753284443,Surface,Actinobacteriota,c__Actinomycetia,o__Propionibacteriales,f__Propionibacteriaceae,g__Acidipropionibacterium,0.10386648
SL269554_bin.4,100,0.245098039,4.95560491,Surface,Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Weeksellaceae,g__Chryseobacterium,0.391242875
SL269555_bin.1,100,0,2.010027,Surface,Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Leuconostoc,0.396332175
SL269555_bin.2,99.62546816,0.49937578,2.862452938,Surface,Firmicutes,c__Bacilli,o__Lactobacillales,f__Enterococcaceae,g__Enterococcus_B,0.320092047
SL269555_bin.3,99.49494949,0.252525253,3.940602273,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Microbacterium,0.334167323
SL269556_bin.5,99.2530985,0.456621005,3.282193507,Surface,Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Acinetobacter,0.077641876
SL269556_bin.8,97.54966887,1.324503311,2.573642046,Surface,Firmicutes,c__Bacilli,o__Bacillales_A,f__Planococcaceae,g__Kurthia,0.056014226
SL269556_bin.9,100,0.324675325,3.543356595,Surface,Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Brevundimonas,0.279588713
SL269557_bin.2,99.49494949,0.420875421,2.858653038,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Microbacteriaceae,g__Agrococcus,0.515907961
SL269557_bin.3,98.68421053,0,2.717901867,Surface,Actinobacteriota,c__Actinomycetia,o__Actinomycetales,f__Micrococcaceae,g__Kocuria,1.666544382
SL269557_bin.4,96.13259669,0.552486188,2.048251487,Surface,Firmicutes,c__Bacilli,o__Staphylococcales,f__Staphylococcaceae,g__Macrococcus_B,0.606206018
